customer_id,name,email,signup_date,city,country,age,gender,recency_days,frequency,monetary,avg_order_value,has_purchased,R_score,F_score,M_score,segment,purchase_freq_per_year,tenure_years,predicted_cltv
169,Michelle Schmitt,michael98@example.org,2022-04-18,London,UK,56.0,F,584.0,2,2420.96,1210.48,1,2,3,4,Needs Attention,0.6677330895795247,2.704996577686516,1067.66
171,Renee Bruce,lynchdiane@example.net,2020-08-28,Paris,France,17.0,F,439.0,1,68.36,68.36,1,2,1,1,Hibernating/Lost,0.33386654478976235,4.342231348391513,48.39
173,Kylie Morales,joycebonilla@example.org,2023-05-08,Vancouver,Canada,54.0,F,386.0,1,393.75,393.75,1,2,1,1,Hibernating/Lost,0.33386654478976235,1.6509240246406571,105.98
175,Sophia Moore,craigjoseph@example.net,2021-06-21,Singapore,Singapore,53.0,M,278.0,4,4290.55,1072.64,1,3,5,5,Loyal Customers,1.3354661791590494,3.5290896646132786,2468.62
176,Lawrence Perry,kariwilson@example.com,2023-03-11,London,UK,27.0,M,467.0,3,1673.23,557.74,1,2,4,3,At Risk (High Value),1.001599634369287,1.809719370294319,493.68
178,Eric Clark,kathrynroberts@example.org,2024-06-04,Berlin,Germany,63.0,M,103.0,3,3078.88,1026.29,1,4,4,4,Champions,1.001599634369287,0.5749486652977412,288.6
179,Paul Thompson,opatel@example.net,2019-10-16,Los Angeles,USA,71.0,F,186.0,6,6032.81,1005.47,1,4,5,5,Champions,2.003199268738574,5.210130047912389,5124.45
180,Mary Gomez,chensley@example.com,2023-07-06,Mumbai,India,39.0,F,523.0,1,967.04,967.04,1,2,1,2,Hibernating/Lost,0.33386654478976235,1.4893908281998631,234.82
181,Thomas Atkins,tberry@example.net,2021-07-20,Los Angeles,USA,59.0,F,564.0,1,355.8,355.8,1,2,1,1,Hibernating/Lost,0.33386654478976235,3.4496919917864477,200.11
182,Brian Smith,george97@example.net,2024-04-09,Sydney,Australia,22.0,M,176.0,1,1086.86,1086.86,1,4,1,2,New/Promising,0.33386654478976235,0.7282683093771389,129.05
183,Anita Richard,ryanmorales@example.org,2020-11-02,Munich,Germany,30.0,M,979.0,1,919.59,919.59,1,1,1,2,Hibernating/Lost,0.33386654478976235,4.161533196440794,623.92
184,Eric Morgan,kimberly18@example.net,2020-09-10,Melbourne,Australia,42.0,F,240.0,1,2966.32,2966.32,1,3,1,4,Needs Attention,0.33386654478976235,4.306639288158795,2082.74
185,Jordan Bullock,michael23@example.org,2019-08-26,Berlin,Germany,31.0,F,429.0,2,1694.11,847.06,1,2,3,3,Needs Attention,0.6677330895795247,5.349760438056126,1477.6
186,Craig Morrison,thompsonkendra@example.com,2024-04-28,Sydney,Australia,42.0,M,27.0,3,2378.4,792.8,1,5,4,3,Loyal Customers,1.001599634369287,0.676249144421629,262.22
187,Justin Riley,michelle52@example.com,2019-07-22,Sydney,Australia,55.0,F,426.0,2,3849.79,1924.9,1,2,3,4,Needs Attention,0.6677330895795247,5.44558521560575,3417.91
188,Jeremy Turner,brittany58@example.org,2020-03-20,London,UK,44.0,F,584.0,2,1121.87,560.93,1,2,3,2,Needs Attention,0.6677330895795247,4.783025325119781,874.82
189,Jesse Brown,chase19@example.net,2021-01-22,Sydney,Australia,73.0,F,219.0,2,974.82,487.41,1,3,3,2,Loyal Customers,0.6677330895795247,3.9397672826830936,626.14
190,Julie Spencer,colelisa@example.net,2024-06-05,Toronto,Canada,70.0,F,78.0,3,1878.62,626.21,1,5,4,3,Loyal Customers,1.001599634369287,0.5722108145106092,175.26
191,Larry Mason,hayeslisa@example.com,2022-05-07,Sydney,Australia,19.0,F,431.0,1,1522.32,1522.32,1,2,1,3,Needs Attention,0.33386654478976235,2.652977412731006,658.44
192,Mrs. Maria Williams,hritter@example.net,2020-02-25,Paris,France,69.0,F,459.0,1,2589.34,2589.34,1,2,1,4,Needs Attention,0.33386654478976235,4.848733744010952,2046.9
193,Helen Hardin,vortiz@example.net,2020-04-22,Mumbai,India,65.0,F,140.0,2,2027.34,1013.67,1,4,3,3,Loyal Customers,0.6677330895795247,4.692676249144422,1551.05
194,Rachel Holland,riveraangela@example.com,2019-10-24,Mumbai,India,50.0,M,960.0,1,289.24,289.24,1,1,1,1,Hibernating/Lost,0.33386654478976235,5.188227241615332,244.66
195,Nathaniel Douglas,mathewaguilar@example.org,2019-09-27,New York,USA,38.0,F,86.0,4,2360.16,590.04,1,4,5,3,Loyal Customers,1.3354661791590494,5.262149212867898,2024.8
197,James Conner,elizabethcalderon@example.net,2021-07-07,Berlin,Germany,48.0,F,695.0,2,1287.83,643.92,1,1,3,2,Needs Attention,0.6677330895795247,3.485284052019165,731.78
198,Susan Davis DDS,andrew42@example.org,2019-03-30,Paris,France,49.0,F,457.0,2,1940.02,970.01,1,2,3,3,Needs Attention,0.6677330895795247,5.757700205338809,1821.1
200,Kimberly Rodgers,stanleynancy@example.net,2024-01-16,Los Angeles,USA,36.0,F,4.0,2,2318.17,1159.08,1,5,3,3,Loyal Customers,0.6677330895795247,0.9582477754962354,362.16
201,James Martin,jenniferwilliams@example.com,2022-04-13,Sydney,Australia,61.0,M,981.0,1,445.65,445.65,1,1,1,1,Hibernating/Lost,0.33386654478976235,2.7186858316221767,197.53
202,Cynthia Wallace,karen73@example.net,2021-11-01,Berlin,Germany,43.0,M,36.0,2,3854.73,1927.36,1,5,3,4,Loyal Customers,0.6677330895795247,3.164955509924709,1989.02
203,Vincent Mueller,michealvalentine@example.com,2023-12-03,Sydney,Australia,62.0,M,131.0,1,1256.72,1256.72,1,4,1,2,New/Promising,0.33386654478976235,1.0787132101300478,221.02
204,Douglas Reyes,mburch@example.net,2020-11-25,Manchester,UK,41.0,F,1.0,1,1194.25,1194.25,1,5,1,2,New/Promising,0.33386654478976235,4.098562628336755,798.0
205,David Davidson,angela18@example.org,2020-06-06,Sydney,Australia,25.0,F,643.0,1,705.46,705.46,1,2,1,2,Hibernating/Lost,0.33386654478976235,4.569472963723477,525.55
206,Phillip Nelson,mariahdavis@example.org,2019-07-10,Los Angeles,USA,22.0,F,150.0,1,638.37,638.37,1,4,1,2,New/Promising,0.33386654478976235,5.478439425051334,570.17
207,Stacey Arias,gbrown@example.com,2022-04-16,New York,USA,51.0,F,222.0,2,26716.88,13358.44,1,3,3,5,Loyal Customers,0.6677330895795247,2.7104722792607805,11806.17
208,Zachary Brooks,florescory@example.net,2024-04-11,Sydney,Australia,71.0,F,148.0,2,714.59,357.3,1,4,3,2,Loyal Customers,0.6677330895795247,0.7227926078028748,84.21
209,Raven Taylor,samantha72@example.net,2020-12-21,Vancouver,Canada,52.0,M,10.0,3,4991.65,1663.88,1,5,4,5,Champions,1.001599634369287,4.027378507871321,3277.51
210,Luis Bullock,scottmary@example.net,2019-08-10,Mumbai,India,70.0,F,782.0,2,2091.13,1045.56,1,1,3,3,Needs Attention,0.6677330895795247,5.393566050650239,1838.79
211,Lisa Henderson,john10@example.org,2023-07-12,Toronto,Canada,70.0,M,435.0,1,2379.75,2379.75,1,2,1,4,Needs Attention,0.33386654478976235,1.4729637234770705,571.48
212,Riley Bryant,copelandvincent@example.net,2022-08-09,Sydney,Australia,17.0,M,339.0,4,11136.48,2784.12,1,3,5,5,Loyal Customers,1.3354661791590494,2.3956194387405887,4349.55
213,Jose Allen,kellysmith@example.com,2020-01-05,New York,USA,60.0,F,181.0,2,349.06,174.53,1,4,3,1,Loyal Customers,0.6677330895795247,4.988364134154689,283.88
214,Jason Beck,millsmichael@example.net,2023-11-17,Chicago,USA,52.0,M,188.0,1,1552.0,1552.0,1,4,1,3,New/Promising,0.33386654478976235,1.1225188227241616,284.03
215,Rachel Romero,myerstheodore@example.net,2019-07-07,New York,USA,29.0,F,447.0,3,4789.38,1596.46,1,2,4,5,At Risk (High Value),1.001599634369287,5.486652977412731,4284.15
216,James Burgess,kristina53@example.net,2023-01-17,Vancouver,Canada,65.0,M,39.0,2,1991.78,995.89,1,5,3,3,Loyal Customers,0.6677330895795247,1.9548254620123204,634.79
217,Ashley Perkins,dennis58@example.com,2019-11-19,Chicago,USA,19.0,M,297.0,1,514.85,514.85,1,3,1,2,Needs Attention,0.33386654478976235,5.117043121149897,429.51
218,Carrie Maxwell,epollard@example.net,2022-05-28,Berlin,Germany,42.0,F,611.0,1,751.67,751.67,1,2,1,2,Hibernating/Lost,0.33386654478976235,2.595482546201232,318.07
219,Chad Baldwin,mjohnson@example.org,2019-08-16,Manchester,UK,59.0,M,257.0,3,2360.92,786.97,1,3,4,3,Loyal Customers,1.001599634369287,5.377138945927447,2069.71
220,Stacey Stewart,zachary87@example.com,2020-03-27,New York,USA,,Other,516.0,5,7929.91,1585.98,1,2,5,5,At Risk (High Value),1.6693327239488118,4.763860369609857,6158.93
221,Matthew Mitchell,glennmartin@example.org,2019-10-09,,Singapore,34.0,M,1022.0,1,740.18,740.18,1,1,1,2,Hibernating/Lost,0.33386654478976235,5.229295003422314,631.04
222,Jessica Ross,ykline@example.com,2019-09-22,Chicago,USA,50.0,M,62.0,4,2634.17,658.54,1,5,5,4,Champions,1.3354661791590494,5.27583846680356,2265.75
223,Kathleen Jimenez,laurie61@example.com,2020-12-26,Singapore,Singapore,41.0,F,711.0,1,206.01,206.01,1,1,1,1,Hibernating/Lost,0.33386654478976235,4.01368925393566,134.81
225,Mitchell Jackson,cbell@example.net,2019-08-24,Vancouver,Canada,17.0,Other,139.0,1,205.46,205.46,1,4,1,1,New/Promising,0.33386654478976235,5.3552361396303905,179.38
226,Heather Bolton,danielle01@example.net,2023-08-31,Berlin,Germany,21.0,F,142.0,2,2050.58,1025.29,1,4,3,3,Loyal Customers,0.6677330895795247,1.3360711841204653,446.67
228,Jessica Martinez,kimberlydiaz@example.com,2019-12-11,Singapore,Singapore,48.0,F,212.0,4,3886.75,971.69,1,3,5,4,Loyal Customers,1.3354661791590494,5.0568104038329915,3204.37
229,Amanda Hernandez,xrush@example.com,2020-12-16,Singapore,Singapore,62.0,F,55.0,7,15743.82,2249.12,1,5,5,5,Champions,2.3370658135283366,4.041067761806982,10372.54
230,Laura Moreno,redwards@example.org,2019-10-27,Los Angeles,USA,28.0,M,218.0,2,1553.96,776.98,1,3,3,3,Loyal Customers,0.6677330895795247,5.1800136892539355,1312.35
231,Allison Lopez,hmcintyre@example.com,2019-12-29,Los Angeles,USA,47.0,M,427.0,2,554.49,277.24,1,2,3,2,Needs Attention,0.6677330895795247,5.007529089664613,452.68
232,Michele Lewis,heather73@example.org,2024-03-07,Sydney,Australia,57.0,M,287.0,1,1927.03,1927.03,1,3,1,3,Needs Attention,0.33386654478976235,0.8186173853524983,257.19
234,Victoria Contreras,piercekelly@example.com,2022-04-26,Vancouver,Canada,38.0,F,746.0,1,440.13,440.13,1,1,1,1,Hibernating/Lost,0.33386654478976235,2.6830937713894594,192.53
235,Michelle Ho,laurahicks@example.org,2021-01-25,New York,USA,20.0,F,317.0,2,3350.73,1675.36,1,3,3,4,Loyal Customers,0.6677330895795247,3.9315537303216974,2147.73
236,Dr. Cynthia Snyder,angela57@example.net,2021-11-04,Paris,France,45.0,M,500.0,3,1235.77,411.92,1,2,4,2,At Risk (High Value),1.001599634369287,3.156741957563313,635.99
237,Stephen Jones,ukey@example.com,2021-07-10,New York,USA,57.0,M,166.0,4,15208.35,3802.09,1,4,5,5,Champions,1.3354661791590494,3.477070499657769,8621.33
238,Patricia Morrow,martinezlogan@example.org,2021-07-11,New York,USA,67.0,M,1000.0,1,970.35,970.35,1,1,1,2,Hibernating/Lost,0.33386654478976235,3.4743326488706368,549.64
239,Michael Cooper,katrinaanderson@example.net,2022-08-16,Munich,Germany,18.0,F,578.0,2,3762.08,1881.04,1,2,3,4,Needs Attention,0.6677330895795247,2.3764544832306638,1457.59
240,Amy Martinez,kevinmartin@example.net,2022-06-02,Munich,Germany,39.0,F,29.0,4,23088.07,5772.02,1,5,5,5,Champions,1.3354661791590494,2.5817932922655715,9718.24
241,Travis Stone,meghan43@example.net,2022-10-22,London,UK,19.0,F,588.0,1,275.21,275.21,1,2,1,1,Hibernating/Lost,0.33386654478976235,2.193018480492813,98.4
242,Denise Weber,shawgary@example.net,2022-02-16,Los Angeles,USA,34.0,,184.0,1,2112.58,2112.58,1,4,1,3,New/Promising,0.33386654478976235,2.8720054757015743,989.18
243,Matthew Le,megan90@example.org,2023-11-24,Paris,France,37.0,M,187.0,4,6376.75,1594.19,1,4,5,5,Champions,1.3354661791590494,1.103353867214237,1147.08
244,Travis Wise,debra96@example.net,2024-06-04,Vancouver,Canada,60.0,M,45.0,2,3898.68,1949.34,1,5,3,5,Loyal Customers,0.6677330895795247,0.5749486652977412,365.45
245,Kathleen Burton,dawn47@example.org,2020-09-26,Los Angeles,USA,40.0,F,9.0,2,1155.17,577.58,1,5,3,2,Loyal Customers,0.6677330895795247,4.262833675564682,802.82
246,Melinda Evans,barkereric@example.com,2023-08-25,Melbourne,Australia,21.0,F,66.0,3,3300.96,1100.32,1,5,4,4,Champions,1.001599634369287,1.352498288843258,727.87
247,Mr. Lawrence Edwards,jessica56@example.org,2020-09-24,London,UK,29.0,F,728.0,2,838.12,419.06,1,1,3,2,Needs Attention,0.6677330895795247,4.268309377138946,583.23
248,Kayla Rodriguez,stevenadams@example.org,2019-11-14,Chicago,USA,34.0,M,174.0,3,3440.55,1146.85,1,4,4,4,Champions,1.001599634369287,5.130732375085558,2877.97
249,Anthony Dougherty,kwright@example.com,2023-02-21,Mumbai,India,18.0,M,671.0,1,78.37,78.37,1,1,1,1,Hibernating/Lost,0.33386654478976235,1.8590006844626967,23.75
250,Michelle Lee,tyronerobertson@example.com,2021-02-10,Paris,France,26.0,M,469.0,2,2946.66,1473.33,1,2,3,4,Needs Attention,0.6677330895795247,3.887748117727584,1867.7
251,Kathleen Davis,pwagner@example.org,2019-12-06,Bangkok,Thailand,18.0,F,27.0,4,5011.97,1252.99,1,5,5,5,Champions,1.3354661791590494,5.070499657768652,4143.21
252,Amber Campbell,amitchell@example.org,2022-06-04,Berlin,Germany,64.0,M,652.0,1,621.46,621.46,1,2,1,2,Hibernating/Lost,0.33386654478976235,2.5763175906913074,261.03
253,Stephen Luna,zdiaz@example.org,2024-05-31,Vancouver,Canada,73.0,Other,37.0,4,2869.17,717.29,1,5,5,4,Champions,1.3354661791590494,0.5859000684462696,274.07
254,Chloe Tran,hughesshannon@example.net,2021-08-03,Berlin,Germany,65.0,,701.0,2,1357.21,678.6,1,1,3,2,Needs Attention,0.6677330895795247,3.4113620807665983,754.83
255,William Becker,andersoncolin@example.com,2020-02-13,Mumbai,India,24.0,M,749.0,1,2934.58,2934.58,1,1,1,4,Needs Attention,0.33386654478976235,4.8815879534565365,2335.53
256,Gina Mcmillan,jameshicks@example.net,2022-02-09,London,UK,61.0,F,371.0,1,1785.06,1785.06,1,3,1,3,Needs Attention,0.33386654478976235,2.891170431211499,841.4
257,Andrew Reeves,jstone@example.net,2019-11-25,Singapore,Singapore,44.0,F,253.0,3,5615.23,1871.74,1,3,4,5,Loyal Customers,1.001599634369287,5.100616016427105,4669.47
258,Brenda Velazquez,francisco94@example.net,2020-03-30,,Thailand,72.0,F,522.0,2,863.64,431.82,1,2,3,2,Needs Attention,0.6677330895795247,4.75564681724846,669.61
259,Ronald Patel,thomas05@example.com,2021-02-04,Munich,Germany,40.0,F,322.0,3,1431.44,477.15,1,3,4,3,Loyal Customers,1.001599634369287,3.9041752224503763,911.14
260,Veronica Silva,carlsonjoseph@example.net,2019-07-22,Bangkok,Thailand,37.0,F,42.0,4,5338.67,1334.67,1,5,5,5,Champions,1.3354661791590494,5.44558521560575,4739.76
261,Paula Lane,silvageorge@example.net,2021-08-25,Mumbai,India,64.0,F,717.0,2,1893.0,946.5,1,1,3,3,Needs Attention,0.6677330895795247,3.351129363449692,1034.24
263,Jeremy Barnes,avaughn@example.net,2021-05-16,Munich,Germany,65.0,F,60.0,4,3901.32,975.33,1,5,5,5,Champions,1.3354661791590494,3.6276522929500343,2307.36
264,Tami Salas,thorntonapril@example.net,2022-08-01,Manchester,UK,45.0,M,20.0,3,5413.54,1804.51,1,5,4,5,Champions,1.001599634369287,2.4175222450376452,2133.68
265,Matthew Fox,sue78@example.com,2019-02-03,Munich,Germany,48.0,F,19.0,3,3810.49,1270.16,1,5,4,4,Champions,1.001599634369287,5.908281998631074,3670.45
266,Megan Dillon,chelsea33@example.com,2022-06-13,New York,USA,31.0,M,188.0,3,3279.54,1093.18,1,4,4,4,Champions,1.001599634369287,2.5516769336071183,1364.32
267,Courtney Dudley,kellie37@example.com,2024-06-19,Munich,Germany,20.0,M,185.0,2,1099.38,549.69,1,4,3,2,Loyal Customers,0.6677330895795247,0.5338809034907598,95.69
268,Justin Michael,keith98@example.com,2022-02-08,Munich,Germany,40.0,F,870.0,1,329.44,329.44,1,1,1,1,Hibernating/Lost,0.33386654478976235,2.8939082819986313,155.43
269,Jennifer Reed,kellyroberts@example.net,2020-06-03,London,UK,38.0,M,166.0,4,2875.61,718.9,1,4,5,4,Champions,1.3354661791590494,4.577686516084873,2146.11
270,Thomas Douglas,ilewis@example.com,2019-08-01,Sydney,Australia,63.0,F,1041.0,2,3663.56,1831.78,1,1,3,4,Needs Attention,0.6677330895795247,5.418206707734429,3236.21
271,Melissa Taylor,johnsantiago@example.net,2023-07-25,London,UK,27.0,,440.0,1,737.87,737.87,1,2,1,2,Hibernating/Lost,0.33386654478976235,1.4373716632443532,172.91
272,David Garcia,jennifer12@example.org,2022-07-17,Berlin,Germany,67.0,Other,555.0,2,2826.14,1413.07,1,2,3,4,Needs Attention,0.6677330895795247,2.458590006844627,1132.81
273,Vanessa Moore,mwoods@example.com,2020-08-23,New York,USA,18.0,F,354.0,2,1350.31,675.16,1,3,3,2,Loyal Customers,0.6677330895795247,4.355920602327173,958.95
274,Matthew Velez,pearsonjesse@example.net,2021-11-21,Vancouver,Canada,68.0,M,181.0,3,2420.0,806.67,1,4,4,4,Champions,1.001599634369287,3.1101984941820673,1227.11
275,Taylor Gentry,robertmonroe@example.org,2020-08-08,Toronto,Canada,71.0,F,229.0,2,4577.29,2288.64,1,3,3,5,Loyal Customers,0.6677330895795247,4.396988364134154,3281.26
276,Jennifer Simpson DVM,nancy04@example.net,2023-06-26,Los Angeles,USA,43.0,M,14.0,4,11516.45,2879.11,1,5,5,5,Champions,1.3354661791590494,1.516769336071184,2847.84
277,Tanya Rogers,ihays@example.net,2020-11-25,Manchester,UK,47.0,M,208.0,4,7247.34,1811.84,1,3,5,5,Loyal Customers,1.3354661791590494,4.098562628336755,4842.72
278,Todd Rosales MD,lisarivera@example.net,2023-06-29,Vancouver,Canada,62.0,,335.0,3,2073.8,691.27,1,3,4,3,Loyal Customers,1.001599634369287,1.5085557837097878,510.05
279,David Lopez,krystal93@example.org,2022-01-22,Chicago,USA,36.0,F,185.0,1,328.75,328.75,1,4,1,1,New/Promising,0.33386654478976235,2.940451745379877,157.6
281,Cathy Taylor,shari04@example.com,2024-02-10,Mumbai,India,55.0,,21.0,2,4900.44,2450.22,1,5,3,5,Loyal Customers,0.6677330895795247,0.8898015058179329,710.9
282,Paul Finley,brandi90@example.com,2019-06-03,New York,USA,41.0,M,137.0,3,7174.62,2391.54,1,4,4,5,Champions,1.001599634369287,5.579739904175223,6526.66
283,Melissa Brown,marshallerik@example.net,2019-10-20,New York,USA,59.0,F,101.0,2,1026.33,513.16,1,4,3,2,Loyal Customers,0.6677330895795247,5.19917864476386,869.95
284,Stephanie Padilla,hannah45@example.net,2022-08-14,Singapore,Singapore,39.0,M,4.0,4,6615.39,1653.85,1,5,5,5,Champions,1.3354661791590494,2.3819301848049284,2569.0
285,Tyler Mendoza,madkins@example.com,2021-07-10,Sydney,Australia,39.0,F,295.0,4,5059.82,1264.96,1,3,5,5,Loyal Customers,1.3354661791590494,3.477070499657769,2868.33
286,Joshua Ruiz,kathleenbecker@example.net,2021-03-26,London,UK,57.0,F,846.0,2,3643.44,1821.72,1,1,3,4,Needs Attention,0.6677330895795247,3.7672826830937716,2237.78
287,Angela Griffin,christian91@example.org,2021-10-19,Chicago,USA,40.0,M,370.0,2,2732.35,1366.18,1,3,3,4,Loyal Customers,0.6677330895795247,3.2005475701574264,1425.74
288,Stephanie Harris,franklinbond@example.com,2021-07-02,Melbourne,Australia,55.0,M,49.0,3,2843.44,947.81,1,5,4,4,Champions,1.001599634369287,3.4989733059548254,1622.04
290,Jose Bryant,hansenemily@example.com,2022-10-28,Singapore,Singapore,58.0,M,46.0,2,10354.63,5177.31,1,5,3,5,Loyal Customers,0.6677330895795247,2.1765913757700206,3674.42
291,Jennifer Velasquez,bethwilliams@example.com,2020-09-06,Bangkok,Thailand,61.0,F,2.0,2,3327.13,1663.56,1,5,3,4,Loyal Customers,0.6677330895795247,4.317590691307323,2342.01
292,Kimberly Brown,andersenthomas@example.com,2021-11-07,London,UK,23.0,F,323.0,2,1494.65,747.32,1,3,3,3,Loyal Customers,0.6677330895795247,3.1485284052019167,767.22
293,Randy Cannon,ybrooks@example.com,2019-02-23,Berlin,Germany,51.0,,40.0,4,3034.66,758.66,1,5,5,4,Champions,1.3354661791590494,5.853524982888432,2896.03
294,Susan Bennett,desireebailey@example.org,2022-06-07,Chicago,USA,20.0,M,173.0,1,2957.38,2957.38,1,4,1,4,New/Promising,0.33386654478976235,2.568104038329911,1238.22
295,Jenna Anderson DVM,avilatiffany@example.com,2021-04-21,Munich,Germany,68.0,F,741.0,4,6601.0,1650.25,1,1,5,5,At Risk (High Value),1.3354661791590494,3.696098562628337,3977.7
296,Kimberly Patel,johnreed@example.com,2021-07-10,Los Angeles,USA,59.0,M,825.0,3,5238.76,1746.25,1,1,4,5,At Risk (High Value),1.001599634369287,3.477070499657769,2969.75
297,Shaun Cannon,pachecorobert@example.org,2022-08-03,Munich,Germany,27.0,M,767.0,1,91.13,91.13,1,1,1,1,Hibernating/Lost,0.33386654478976235,2.412046543463381,35.84
298,Austin Wheeler,tharper@example.org,2019-04-24,Mumbai,India,49.0,F,338.0,2,38003.02,19001.51,1,3,3,5,Loyal Customers,0.6677330895795247,5.689253935660506,35249.4
299,Andrew Gonzales,karenparsons@example.org,2020-04-06,Melbourne,Australia,49.0,F,194.0,1,2516.14,2516.14,1,4,1,4,New/Promising,0.33386654478976235,4.736481861738535,1942.98
300,Donna Cabrera,barbara53@example.com,2024-05-12,Sydney,Australia,33.0,M,42.0,3,1982.87,660.96,1,5,4,3,Loyal Customers,1.001599634369287,0.6379192334017796,206.22
302,Sheryl Buck,dpeters@example.com,2024-01-22,Melbourne,Australia,37.0,M,223.0,3,1782.94,594.31,1,3,4,3,Loyal Customers,1.001599634369287,0.9418206707734429,273.77
303,Megan Floyd,heather62@example.com,2019-06-16,New York,USA,57.0,F,974.0,1,346.78,346.78,1,1,1,1,Hibernating/Lost,0.33386654478976235,5.544147843942505,313.45
304,Paul Wells,kevinzimmerman@example.com,2021-05-03,Paris,France,,M,162.0,2,1596.91,798.46,1,4,3,3,Loyal Customers,0.6677330895795247,3.6632443531827517,953.73
305,Kristina Faulkner,paulscott@example.com,2024-05-13,Sydney,Australia,46.0,F,145.0,2,1485.86,742.93,1,4,3,3,Loyal Customers,0.6677330895795247,0.6351813826146475,153.87
306,Tammy Boone,nicholsmaria@example.org,2019-05-30,Berlin,Germany,26.0,F,718.0,2,5128.02,2564.01,1,1,3,5,Needs Attention,0.6677330895795247,5.590691307323751,4674.05
